iteration,MSE_train,MSE_validation,MSE_test,acc_train,acc_validation,acc_test,seconds_elapsed
0,0.305350430656,0.293052462878,0.297486848719,0.265560165975,0.28729281768,0.307096774194,5.724516059
10,0.0621259254488,0.0659324364706,0.0559212719313,0.827800829876,0.834254143646,0.846451612903,59.783901572
20,0.0634208427202,0.0738230964916,0.0707568376355,0.836099585062,0.814917127072,0.818064516129,111.057198198
30,0.0702260225955,0.0733613374737,0.0695736075903,0.822268326418,0.817679558011,0.818064516129,163.32239876
40,0.0576689341258,0.059500479779,0.0575820912341,0.858921161826,0.848066298343,0.85935483871,214.175843259
50,0.0472625731799,0.0508382566154,0.0532281814215,0.880359612725,0.870165745856,0.856774193548,266.728043571
60,0.0586095517826,0.0585715936207,0.0637430186905,0.86030428769,0.872928176796,0.854193548387,318.706451599
70,0.0483787107896,0.0499754378891,0.0476454090479,0.887966804979,0.883977900552,0.889032258065,371.407021475
80,0.0405436547179,0.0422780104446,0.0375306300882,0.901798063624,0.903314917127,0.914838709677,423.500665217
90,0.0391600655231,0.0429557400994,0.0373359505221,0.910096818811,0.903314917127,0.916129032258,476.418209688
100,0.0412721588029,0.045297171276,0.0388906013897,0.901798063624,0.895027624309,0.912258064516,525.060786779
110,0.0395410383895,0.044227462178,0.03851144604,0.908022130014,0.889502762431,0.910967741935,577.846376033
120,0.0393170982231,0.0454491285593,0.0382368674495,0.912863070539,0.886740331492,0.910967741935,627.658918342
130,0.0398573495845,0.047135970281,0.0391576351944,0.907330567082,0.881215469613,0.913548387097,678.935005349
140,0.0394519196135,0.0452853210658,0.038575472687,0.912171507607,0.895027624309,0.912258064516,729.044584665
150,0.0394849590266,0.0449474645349,0.0391056795187,0.909405255878,0.889502762431,0.908387096774,779.213735748
160,0.0400351665847,0.0454760867341,0.0383911648915,0.909405255878,0.886740331492,0.909677419355,831.301864171
170,0.0398572639696,0.0455147311296,0.0384799361878,0.908713692946,0.89226519337,0.912258064516,884.319402455
180,0.0398685627475,0.0450183867354,0.0382401755514,0.911479944675,0.889502762431,0.912258064516,935.488207022
190,0.0399984759694,0.0452402983664,0.038402922035,0.908713692946,0.886740331492,0.909677419355,987.321482864
200,0.0397793428344,0.0461238325036,0.0382352554782,0.912171507607,0.889502762431,0.913548387097,1039.45955044
210,0.0397905758621,0.0460523630415,0.0379411294653,0.912863070539,0.889502762431,0.912258064516,1089.37848616
220,0.0400917441117,0.0456681121293,0.0387784935077,0.908713692946,0.886740331492,0.910967741935,1139.21764137
230,0.040134500438,0.0461028445445,0.0389666609827,0.908713692946,0.886740331492,0.912258064516,1191.84891329
240,0.0399101743921,0.045814447548,0.0382551268248,0.910096818811,0.886740331492,0.910967741935,1243.52873941
250,0.0397966030742,0.0456468068281,0.0382163549819,0.911479944675,0.889502762431,0.912258064516,1294.05888995
260,0.0403839567627,0.0458287092463,0.0392336229044,0.908713692946,0.89226519337,0.910967741935,1345.01564669
270,0.0400607979708,0.0460657459693,0.0389364030674,0.910096818811,0.889502762431,0.910967741935,1397.28542755
280,0.0398015284655,0.0456487544022,0.0384229511305,0.911479944675,0.889502762431,0.913548387097,1448.31199544
290,0.0399166383214,0.0458843496699,0.0387631619185,0.909405255878,0.889502762431,0.913548387097,1498.14045191
300,0.0403328444257,0.0464678050974,0.0392860417364,0.909405255878,0.889502762431,0.910967741935,1550.35129375
310,0.0399780749195,0.0456058327306,0.0386215329168,0.911479944675,0.889502762431,0.914838709677,1603.5793961
320,0.0401208964094,0.0453294471979,0.03882676685,0.909405255878,0.89226519337,0.910967741935,1654.68589878
330,0.0399052299552,0.0457478568586,0.038678802412,0.910096818811,0.889502762431,0.913548387097,1703.89863101
340,0.0399677218835,0.0456866589296,0.0386124937518,0.909405255878,0.889502762431,0.912258064516,1753.35857331
350,0.040139358367,0.0455721526011,0.0388680517569,0.910096818811,0.89226519337,0.910967741935,1801.9333901
360,0.0399484161333,0.0454692285461,0.0392012254919,0.909405255878,0.889502762431,0.909677419355,1847.41835958
370,0.0400457088024,0.0454686917426,0.0389248453468,0.910096818811,0.889502762431,0.912258064516,1897.20336816
380,0.0399000303994,0.0457749754997,0.0388663730414,0.909405255878,0.889502762431,0.912258064516,1945.2457079
390,0.0398543445444,0.0455410534994,0.0386344562867,0.910096818811,0.889502762431,0.913548387097,1993.85369101
400,0.0397138496423,0.0455037647205,0.0385183130366,0.910096818811,0.889502762431,0.913548387097,2043.9023051
410,0.0400625580381,0.0453715235207,0.0385873865524,0.908022130014,0.89226519337,0.913548387097,2094.82203232
420,0.0402109798967,0.0460929985512,0.0393336363711,0.907330567082,0.889502762431,0.909677419355,2146.81298755
430,0.0396963410157,0.0453417552929,0.0386059165963,0.910788381743,0.889502762431,0.912258064516,2196.75681276
440,0.0399746782085,0.0457871090891,0.038735642902,0.908713692946,0.889502762431,0.913548387097,2250.13852545
450,0.0395118565208,0.0452748997712,0.0387857796147,0.911479944675,0.889502762431,0.912258064516,2302.85886687
460,0.0400971350076,0.0459990841383,0.0391126559012,0.910788381743,0.889502762431,0.913548387097,2358.75491314
470,0.0397393833096,0.0457147294015,0.0391616491377,0.910096818811,0.889502762431,0.912258064516,2412.44184836
480,0.0400945948106,0.0461528436786,0.0394914238058,0.909405255878,0.889502762431,0.910967741935,2464.94695411
490,0.0399704783727,0.0457545587486,0.0390276357485,0.910096818811,0.889502762431,0.912258064516,2517.99801407
500,0.040207295112,0.0464270513175,0.0392720495968,0.909405255878,0.889502762431,0.912258064516,2569.8538579
510,0.0397848454862,0.0455780531041,0.0390152777698,0.908022130014,0.889502762431,0.912258064516,2624.27615291
520,0.0396741359889,0.045567772169,0.0389232687338,0.910096818811,0.889502762431,0.912258064516,2672.82756808
530,0.039360877596,0.0450626287342,0.0384720644964,0.911479944675,0.886740331492,0.913548387097,2724.10562981
540,0.0393513119983,0.0449974864194,0.0383861996209,0.911479944675,0.889502762431,0.912258064516,2773.32284455
550,0.0393970159332,0.04577279437,0.0385462375155,0.910788381743,0.889502762431,0.912258064516,2823.72374047
560,0.0393289929719,0.0447511200055,0.0380385488714,0.912171507607,0.89226519337,0.913548387097,2874.71364547
570,0.0393126336806,0.0450284245797,0.0383552940233,0.911479944675,0.89226519337,0.910967741935,2926.00253536
580,0.0393642372943,0.0451918011353,0.0385829057178,0.912863070539,0.889502762431,0.910967741935,2977.29745918
590,0.0392178327051,0.0447175048896,0.0381975628682,0.912171507607,0.889502762431,0.912258064516,3028.30308484
600,0.039413700151,0.0450169610698,0.0382677622181,0.911479944675,0.889502762431,0.912258064516,3078.71417159
610,0.0391455116733,0.0448504149222,0.0382327152649,0.912171507607,0.889502762431,0.912258064516,3130.30808314
620,0.0395686268876,0.0459337934557,0.0387590304147,0.910788381743,0.886740331492,0.912258064516,3182.10583742
630,0.0397617029827,0.0457835355633,0.0391798974201,0.911479944675,0.886740331492,0.910967741935,3236.13913786
640,0.0394288149743,0.0452172326851,0.0384966967362,0.912863070539,0.889502762431,0.913548387097,3286.58897167
650,0.0393556370844,0.0448562453752,0.0382388988279,0.911479944675,0.889502762431,0.912258064516,3339.23385043
660,0.0395136330448,0.0453633611623,0.0385862357268,0.912171507607,0.886740331492,0.913548387097,3388.92314991
670,0.0394729353475,0.0450450410899,0.0382017833008,0.911479944675,0.889502762431,0.914838709677,3440.36902513
680,0.0394620687619,0.0452613937002,0.0382830646736,0.911479944675,0.886740331492,0.914838709677,3490.4792693
690,0.0393943969994,0.0451500498997,0.0382708270114,0.911479944675,0.89226519337,0.913548387097,3542.6851365
700,0.0393554313529,0.0456361098673,0.0385792505514,0.910788381743,0.886740331492,0.913548387097,3594.63342951
710,0.0392369050751,0.0449746719357,0.0381503231151,0.912863070539,0.889502762431,0.913548387097,3646.33814291
720,0.0393189639569,0.0449810713782,0.038164090984,0.913554633472,0.889502762431,0.914838709677,3695.7034174
730,0.0394209625717,0.0456457153311,0.0380867691798,0.912171507607,0.889502762431,0.912258064516,3746.63575235
740,0.0395249104065,0.0456418592695,0.0381927709793,0.912171507607,0.889502762431,0.913548387097,3798.16909836
750,0.03950090513,0.0457398651479,0.0384127435503,0.911479944675,0.889502762431,0.912258064516,3848.44009685
760,0.0393974789311,0.0458080058624,0.0383615420608,0.912171507607,0.889502762431,0.912258064516,3901.24517407
770,0.0393541660263,0.0453759000534,0.0382634941153,0.912863070539,0.889502762431,0.910967741935,3953.7774227
780,0.0397000362896,0.0457769234906,0.0385518462027,0.912171507607,0.889502762431,0.910967741935,4006.17482821
790,0.0396650241341,0.0456344049142,0.038460565236,0.911479944675,0.889502762431,0.912258064516,4056.0641979
800,0.039708442701,0.0457263110507,0.0391716903744,0.911479944675,0.889502762431,0.910967741935,4107.92722451
810,0.0393962098121,0.0454102932599,0.0382590884371,0.912863070539,0.889502762431,0.912258064516,4158.48848392
820,0.0394030876332,0.0456686160581,0.038063927832,0.911479944675,0.889502762431,0.910967741935,4211.60609866
830,0.0393977951399,0.0450795993337,0.038145117203,0.911479944675,0.889502762431,0.914838709677,4263.78228669
840,0.0392046567411,0.0449904637204,0.037961582336,0.912171507607,0.89226519337,0.913548387097,4315.48611738
850,0.0396044800549,0.0453502397595,0.0388131266265,0.910788381743,0.889502762431,0.913548387097,4365.22239362
860,0.0391841215176,0.0449136742026,0.0379677056367,0.912171507607,0.889502762431,0.913548387097,4415.25031859
870,0.0393136971661,0.0453690508497,0.0384750715692,0.912171507607,0.889502762431,0.913548387097,4466.32699041
880,0.0391276196438,0.0449335458886,0.0379395243049,0.911479944675,0.889502762431,0.914838709677,4516.93059038
890,0.0393162981625,0.0451946749279,0.0380495749078,0.912171507607,0.889502762431,0.914838709677,4566.92950315
900,0.0390653976653,0.0449479618921,0.0379502562567,0.912171507607,0.889502762431,0.916129032258,4617.26246247
910,0.0393763258526,0.0453558672377,0.0385110395944,0.911479944675,0.889502762431,0.914838709677,4668.98194014
920,0.0392435025245,0.0451936691078,0.0384720930328,0.911479944675,0.889502762431,0.914838709677,4719.03464291
930,0.0392711751624,0.045219083881,0.0381593923045,0.912171507607,0.89226519337,0.914838709677,4769.07626789
940,0.0391323213913,0.0446121338483,0.0381780620514,0.912863070539,0.889502762431,0.914838709677,4818.5303914
950,0.0390070854783,0.0449094308348,0.0384026292858,0.911479944675,0.889502762431,0.917419354839,4869.41259409
960,0.0392387975793,0.0447710880303,0.0388428320804,0.911479944675,0.889502762431,0.914838709677,4917.16175101
970,0.0390315863297,0.0450865602082,0.03825948746,0.912863070539,0.89226519337,0.916129032258,4965.67821018
980,0.0391558043153,0.045107541676,0.0386349910229,0.912171507607,0.889502762431,0.913548387097,5014.90399203
